timestamp,timestamp_unix_milli,elapsed_s,connected_clients,total_clients,bytes_sent,bytes_received,uptime_s,lg_connected_clients,ws_rtt_avg_ms,ws_rtt_p50_ms,ws_rtt_p95_ms,ws_rtt_p99_ms,ws_rtt_max_ms,ws_jitter_ms,connection_drops,cpu_percent,memory_mb,migration_event
2026-02-22T18:40:06.839541739+01:00,1771782006839,496.000,4,4,32768002,735264,483.0,4,0.605,0.593,0.716,0.723,0.726,0.033,0,4.00,16.46,0
2026-02-22T18:40:07.839541538+01:00,1771782007839,497.000,4,4,32839922,736744,484.0,4,0.585,0.595,0.717,0.724,0.728,0.050,0,2.00,16.46,1
2026-02-22T18:40:08.839541805+01:00,1771782008839,498.000,0,0,0,0,0.0,4,0.593,0.617,0.712,0.736,0.742,0.054,0,0.00,0.00,0
2026-02-22T18:40:09.839540659+01:00,1771782009839,499.000,4,4,32905122,738224,486.7,4,0.000,0.000,0.000,0.000,0.000,0.000,0,1.40,16.46,0
2026-02-22T18:40:11.8395408+01:00,1771782011839,501.000,4,4,32909140,738224,486.7,4,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,16.46,0
2026-02-22T18:40:12.839541697+01:00,1771782012839,502.000,4,4,32979274,744144,487.6,4,290.387,122.079,917.137,973.845,974.453,107.963,0,2.36,16.46,0
2026-02-22T18:40:13.839543933+01:00,1771782013839,503.000,4,4,33051194,745624,488.6,4,0.388,0.381,0.514,0.698,0.808,0.042,0,2.00,16.46,0
2026-02-22T18:40:14.839541669+01:00,1771782014839,504.000,4,4,33123114,747104,489.6,4,0.383,0.376,0.497,0.524,0.535,0.038,0,2.00,16.46,0
2026-02-22T18:40:15.839541637+01:00,1771782015839,505.000,4,4,33195034,748584,490.6,4,0.378,0.365,0.507,0.548,0.565,0.031,0,2.00,16.46,0
2026-02-22T18:40:16.839541825+01:00,1771782016839,506.000,4,4,33266954,750064,491.6,4,0.369,0.370,0.499,0.500,0.501,0.032,0,2.00,16.46,0
2026-02-22T18:40:17.839541505+01:00,1771782017839,507.000,4,4,33338874,751544,492.6,4,0.399,0.411,0.551,0.557,0.558,0.020,0,3.00,16.46,0
2026-02-22T18:40:18.839541638+01:00,1771782018839,508.000,4,4,33410794,753024,493.6,4,0.398,0.392,0.550,0.556,0.559,0.024,0,2.00,16.46,0
2026-02-22T18:40:19.839541524+01:00,1771782019839,509.000,4,4,33482714,754504,494.6,4,0.402,0.386,0.514,0.520,0.520,0.022,0,2.00,16.46,0
2026-02-22T18:40:20.839541965+01:00,1771782020839,510.000,4,4,33554634,755984,495.6,4,0.387,0.383,0.529,0.554,0.556,0.034,0,2.00,16.46,0
2026-02-22T18:40:21.839541636+01:00,1771782021839,511.000,4,4,33626554,757464,496.6,4,0.384,0.380,0.520,0.531,0.535,0.029,0,3.00,16.46,0
2026-02-22T18:40:22.839542138+01:00,1771782022839,512.000,4,4,33698474,758944,497.6,4,0.370,0.353,0.482,0.486,0.488,0.034,0,2.00,16.46,0
2026-02-22T18:40:23.839542129+01:00,1771782023839,513.000,4,4,33770394,760424,498.6,4,0.389,0.395,0.491,0.533,0.545,0.020,0,2.00,16.46,0
2026-02-22T18:40:24.839541688+01:00,1771782024839,514.000,4,4,33842314,761904,499.6,4,0.400,0.407,0.507,0.534,0.546,0.026,0,0.00,16.46,0
2026-02-22T18:40:25.839544679+01:00,1771782025839,515.000,4,4,33914234,763384,500.6,4,0.390,0.391,0.482,0.513,0.532,0.021,0,2.00,16.46,0
2026-02-22T18:40:26.839541719+01:00,1771782026839,516.000,4,4,33986154,764864,501.6,4,0.372,0.365,0.486,0.504,0.513,0.033,0,1.00,16.46,0
2026-02-22T18:40:27.839543432+01:00,1771782027839,517.000,4,4,34058074,766344,502.6,4,0.356,0.359,0.426,0.441,0.449,0.016,0,2.00,16.46,0
2026-02-22T18:40:28.839541646+01:00,1771782028839,518.000,4,4,34129994,767824,503.6,4,0.352,0.366,0.434,0.447,0.452,0.023,0,2.00,16.46,0
2026-02-22T18:40:29.839541901+01:00,1771782029839,519.000,4,4,34201914,769304,504.6,4,0.348,0.342,0.428,0.432,0.434,0.022,0,2.00,16.46,0
2026-02-22T18:40:30.839541781+01:00,1771782030839,520.000,4,4,34273834,770784,505.6,4,0.357,0.359,0.422,0.430,0.435,0.022,0,2.00,16.46,0
2026-02-22T18:40:31.839541643+01:00,1771782031839,521.000,4,4,34345754,772264,506.6,4,0.352,0.359,0.429,0.430,0.430,0.018,0,2.00,16.46,0
2026-02-22T18:40:32.839541613+01:00,1771782032839,522.000,4,4,34417674,773744,507.6,4,0.366,0.375,0.464,0.472,0.475,0.015,0,3.00,16.46,0
2026-02-22T18:40:33.839541557+01:00,1771782033839,523.000,4,4,34489594,775224,508.6,4,0.350,0.349,0.436,0.439,0.439,0.019,0,2.00,16.46,0
2026-02-22T18:40:34.839541654+01:00,1771782034839,524.000,4,4,34561514,776704,509.6,4,0.310,0.300,0.386,0.402,0.402,0.023,0,2.00,16.46,0
2026-02-22T18:40:35.83954151+01:00,1771782035839,525.000,4,4,34633434,778184,510.6,4,0.334,0.338,0.407,0.449,0.472,0.023,0,1.00,16.46,0
2026-02-22T18:40:36.839541675+01:00,1771782036839,526.000,4,4,34705354,779664,511.6,4,0.324,0.316,0.431,0.446,0.450,0.024,0,2.00,16.46,0
2026-02-22T18:40:37.839541691+01:00,1771782037839,527.000,4,4,34777274,781144,512.6,4,0.327,0.309,0.414,0.426,0.430,0.022,0,2.00,16.46,0
2026-02-22T18:40:38.839543991+01:00,1771782038839,528.000,4,4,34849194,782624,513.6,4,0.311,0.299,0.393,0.423,0.437,0.020,0,3.00,16.46,0
2026-02-22T18:40:39.839541588+01:00,1771782039839,529.000,4,4,34921114,784104,514.6,4,0.322,0.318,0.382,0.399,0.408,0.021,0,2.00,16.46,0
2026-02-22T18:40:40.83954177+01:00,1771782040839,530.000,4,4,34993034,785584,515.6,4,0.322,0.323,0.408,0.423,0.432,0.020,0,2.00,16.46,0
2026-02-22T18:40:41.839541574+01:00,1771782041839,531.000,4,4,35064954,787064,516.6,4,0.335,0.320,0.425,0.439,0.445,0.026,0,1.00,16.46,0
2026-02-22T18:40:42.839542715+01:00,1771782042839,532.000,4,4,35136874,788544,517.6,4,0.344,0.334,0.417,0.423,0.426,0.023,0,2.00,16.46,1
2026-02-22T18:40:43.839541583+01:00,1771782043839,533.000,4,4,35189514,790024,518.6,4,0.361,0.345,0.417,0.640,0.721,0.042,0,2.00,16.46,0
2026-02-22T18:40:44.83954163+01:00,1771782044839,534.000,0,0,0,0,0.0,4,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,0.00,0
2026-02-22T18:40:45.839540978+01:00,1771782045839,535.000,4,4,35230842,790320,521.1,4,0.000,0.000,0.000,0.000,0.000,0.000,0,2.00,16.46,0
2026-02-22T18:40:47.839540821+01:00,1771782047839,537.000,4,4,35233138,790320,521.1,4,0.000,0.000,0.000,0.000,0.000,0.000,0,18.52,16.46,0
2026-02-22T18:40:48.839542254+01:00,1771782048839,538.000,4,4,35295130,790320,522.0,4,0.000,0.000,0.000,0.000,0.000,0.000,0,2.41,16.46,0
2026-02-22T18:40:49.839542725+01:00,1771782049839,539.000,4,4,35364010,790320,523.0,4,0.000,0.000,0.000,0.000,0.000,0.000,0,3.00,16.46,0
2026-02-22T18:40:50.839541703+01:00,1771782050839,540.000,4,4,35453562,800384,524.0,4,327.657,257.934,906.017,910.361,911.208,129.726,0,3.00,16.46,0
2026-02-22T18:40:51.839544575+01:00,1771782051839,541.000,4,4,35525482,801864,525.0,4,0.520,0.535,0.717,0.739,0.742,0.055,0,5.00,16.46,0
2026-02-22T18:40:52.839541766+01:00,1771782052839,542.000,4,4,35597402,803344,526.0,4,0.515,0.505,0.715,0.720,0.722,0.044,0,4.00,16.46,0
2026-02-22T18:40:53.839543297+01:00,1771782053839,543.000,4,4,35669322,804824,527.0,4,0.535,0.504,0.757,0.785,0.796,0.048,0,3.00,16.46,0
2026-02-22T18:40:54.839544368+01:00,1771782054839,544.000,4,4,35741242,806304,528.0,4,0.506,0.472,0.740,0.772,0.772,0.050,0,5.00,16.46,0
2026-02-22T18:40:55.839542875+01:00,1771782055839,545.000,4,4,35813162,807784,529.0,4,0.526,0.506,0.754,0.813,0.824,0.048,0,5.00,16.46,0
2026-02-22T18:40:56.839550727+01:00,1771782056839,546.000,4,4,35885082,809264,530.0,4,0.484,0.437,0.727,0.738,0.741,0.036,0,4.00,16.46,0
2026-02-22T18:40:57.839542001+01:00,1771782057839,547.000,4,4,35957002,810744,531.0,4,0.495,0.464,0.684,0.743,0.779,0.065,0,5.00,16.46,0
2026-02-22T18:40:58.839543641+01:00,1771782058839,548.000,4,4,36028922,812224,532.0,4,0.520,0.505,0.737,0.775,0.781,0.049,0,4.00,16.46,0
2026-02-22T18:40:59.83954146+01:00,1771782059839,549.000,4,4,36100842,813704,533.0,4,0.507,0.487,0.694,0.705,0.711,0.056,0,5.00,16.46,0
2026-02-22T18:41:00.839550636+01:00,1771782060839,550.000,4,4,36172762,815184,534.0,4,0.487,0.446,0.731,0.741,0.745,0.071,0,4.00,16.46,0
2026-02-22T18:41:01.839541552+01:00,1771782061839,551.000,4,4,36244682,816664,535.0,4,0.505,0.491,0.723,0.729,0.733,0.048,0,5.00,16.46,0
2026-02-22T18:41:02.839541645+01:00,1771782062839,552.000,4,4,36316602,818144,536.0,4,0.485,0.491,0.668,0.687,0.693,0.058,0,4.00,16.46,0
2026-02-22T18:41:03.839543981+01:00,1771782063839,553.000,4,4,36388522,819624,537.0,4,0.534,0.519,0.761,0.791,0.798,0.078,0,3.00,16.46,0
2026-02-22T18:41:04.839544459+01:00,1771782064839,554.000,4,4,36460442,821104,538.0,4,0.491,0.462,0.732,0.769,0.775,0.045,0,4.00,16.46,0
2026-02-22T18:41:05.839541608+01:00,1771782065839,555.000,4,4,36532362,822584,539.0,4,0.507,0.487,0.674,0.771,0.774,0.043,0,5.00,16.46,0
2026-02-22T18:41:06.839541556+01:00,1771782066839,556.000,4,4,36604282,824064,540.0,4,0.517,0.506,0.774,0.798,0.805,0.046,0,4.00,16.46,0
2026-02-22T18:41:07.839542048+01:00,1771782067839,557.000,4,4,36676202,825544,541.0,4,0.489,0.492,0.676,0.686,0.690,0.045,0,5.00,16.46,0
2026-02-22T18:41:08.839541494+01:00,1771782068839,558.000,4,4,36748122,827024,542.0,4,0.516,0.489,0.738,0.771,0.780,0.052,0,5.00,16.46,0
2026-02-22T18:41:09.839542098+01:00,1771782069839,559.000,4,4,36820042,828504,543.0,4,0.523,0.475,0.757,0.781,0.785,0.048,0,4.00,16.46,0
2026-02-22T18:41:10.839541479+01:00,1771782070839,560.000,4,4,36891962,829984,544.0,4,0.537,0.485,0.757,0.779,0.792,0.049,0,4.00,16.46,0
2026-02-22T18:41:11.839542114+01:00,1771782071839,561.000,4,4,36963882,831464,545.0,4,0.524,0.480,0.753,0.780,0.791,0.044,0,4.00,16.46,0
2026-02-22T18:41:12.839552645+01:00,1771782072839,562.000,4,4,37035802,832944,546.0,4,0.528,0.476,0.742,0.919,1.029,0.082,0,4.00,16.46,0
2026-02-22T18:41:13.839541502+01:00,1771782073839,563.000,4,4,37107722,834424,547.0,4,0.503,0.441,0.736,0.774,0.797,0.042,0,5.00,16.46,0
2026-02-22T18:41:14.839543822+01:00,1771782074839,564.000,4,4,37179642,835904,548.0,4,0.576,0.512,0.880,0.884,0.886,0.049,0,4.00,16.46,0
2026-02-22T18:41:15.839543591+01:00,1771782075839,565.000,4,4,37251562,837384,549.0,4,0.582,0.513,0.876,0.903,0.913,0.053,0,4.00,16.46,0
2026-02-22T18:41:16.839543669+01:00,1771782076839,566.000,4,4,37323482,838864,550.0,4,0.554,0.515,0.782,0.870,0.917,0.059,0,4.00,16.46,0
2026-02-22T18:41:17.839541922+01:00,1771782077839,567.000,4,4,37395402,840344,551.0,4,0.548,0.492,0.790,0.810,0.812,0.047,0,4.00,16.46,0
2026-02-22T18:41:18.839541991+01:00,1771782078839,568.000,4,4,37467322,841824,552.0,4,0.550,0.503,0.784,0.786,0.787,0.039,0,4.00,16.46,1
2026-02-22T18:41:19.839541687+01:00,1771782079839,569.000,0,0,0,0,0.0,4,0.542,0.528,0.738,0.746,0.748,0.053,0,0.00,0.00,0
2026-02-22T18:41:20.839540649+01:00,1771782080839,570.000,4,4,37529078,843304,554.7,4,0.000,0.000,0.000,0.000,0.000,0.000,0,1.43,16.46,0
2026-02-22T18:41:22.839540972+01:00,1771782082839,572.000,4,4,37532522,843304,554.7,4,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,16.46,0
2026-02-22T18:41:23.839541883+01:00,1771782083839,573.000,4,4,37604378,849224,555.6,4,272.222,112.683,876.244,914.727,915.462,107.336,0,2.30,16.46,0
2026-02-22T18:41:24.839541658+01:00,1771782084839,574.000,4,4,37676298,850704,556.6,4,0.449,0.486,0.555,0.608,0.637,0.026,0,2.00,16.46,0
2026-02-22T18:41:25.839541526+01:00,1771782085839,575.000,4,4,37748218,852184,557.6,4,0.432,0.447,0.563,0.600,0.608,0.034,0,3.00,16.46,0
2026-02-22T18:41:26.839541437+01:00,1771782086839,576.000,4,4,37820138,853664,558.6,4,0.445,0.474,0.583,0.596,0.601,0.036,0,2.00,16.46,0
2026-02-22T18:41:27.839541643+01:00,1771782087839,577.000,4,4,37892058,855144,559.6,4,0.464,0.489,0.595,0.623,0.631,0.046,0,2.00,16.46,0
2026-02-22T18:41:28.839541683+01:00,1771782088839,578.000,4,4,37963978,856624,560.6,4,0.458,0.491,0.574,0.618,0.640,0.035,0,2.00,16.46,0
2026-02-22T18:41:29.839543676+01:00,1771782089839,579.000,4,4,38035898,858104,561.6,4,0.458,0.489,0.572,0.620,0.651,0.031,0,3.00,16.46,0
2026-02-22T18:41:30.83954129+01:00,1771782090839,580.000,4,4,38107818,859584,562.6,4,0.439,0.463,0.573,0.603,0.623,0.041,0,2.00,16.46,0
2026-02-22T18:41:31.839543733+01:00,1771782091839,581.000,4,4,38179738,861064,563.6,4,0.428,0.460,0.543,0.564,0.567,0.033,0,3.00,16.46,0
2026-02-22T18:41:32.839541621+01:00,1771782092839,582.000,4,4,38251658,862544,564.6,4,0.456,0.492,0.572,0.617,0.641,0.036,0,1.00,16.46,0
2026-02-22T18:41:33.839542356+01:00,1771782093839,583.000,4,4,38323578,864024,565.6,4,0.451,0.482,0.605,0.606,0.606,0.036,0,2.00,16.46,0
2026-02-22T18:41:34.839541519+01:00,1771782094839,584.000,4,4,38395498,865504,566.6,4,0.467,0.499,0.581,0.596,0.597,0.041,0,3.00,16.46,0
2026-02-22T18:41:35.839541662+01:00,1771782095839,585.000,4,4,38467418,866984,567.6,4,0.434,0.456,0.572,0.597,0.599,0.036,0,2.00,16.46,0
2026-02-22T18:41:36.839541582+01:00,1771782096839,586.000,4,4,38539338,868464,568.6,4,0.461,0.469,0.677,0.709,0.710,0.064,0,2.00,16.46,0
2026-02-22T18:41:37.839541542+01:00,1771782097839,587.000,4,4,38611258,869944,569.6,4,0.519,0.554,0.682,0.689,0.691,0.049,0,2.00,16.46,0
2026-02-22T18:41:38.839541677+01:00,1771782098839,588.000,4,4,38683178,871424,570.6,4,0.456,0.501,0.564,0.598,0.607,0.023,0,2.00,16.46,0
2026-02-22T18:41:39.839541757+01:00,1771782099839,589.000,4,4,38755098,872904,571.6,4,0.435,0.461,0.543,0.590,0.607,0.033,0,2.00,16.46,0
2026-02-22T18:41:40.839541523+01:00,1771782100839,590.000,4,4,38827018,874384,572.6,4,0.429,0.464,0.554,0.584,0.602,0.039,0,2.00,16.46,0
2026-02-22T18:41:41.83954347+01:00,1771782101839,591.000,4,4,38898938,875864,573.6,4,0.438,0.470,0.557,0.571,0.572,0.038,0,3.00,16.46,0
2026-02-22T18:41:42.839541975+01:00,1771782102839,592.000,4,4,38970858,877344,574.6,4,0.396,0.414,0.545,0.557,0.558,0.032,0,2.00,16.46,0
2026-02-22T18:41:43.839541683+01:00,1771782103839,593.000,4,4,39042778,878824,575.6,4,0.432,0.420,0.597,0.627,0.645,0.027,0,2.00,16.46,0
2026-02-22T18:41:44.839552648+01:00,1771782104839,594.000,4,4,39114698,880304,576.6,4,0.435,0.451,0.570,0.589,0.590,0.039,0,3.00,16.46,0
2026-02-22T18:41:45.839541908+01:00,1771782105839,595.000,4,4,39186618,881784,577.6,4,0.445,0.482,0.571,0.592,0.604,0.019,0,2.00,16.46,0
2026-02-22T18:41:46.839541543+01:00,1771782106839,596.000,4,4,39258538,883264,578.6,4,0.430,0.447,0.569,0.586,0.597,0.034,0,3.00,16.46,0
2026-02-22T18:41:47.839543279+01:00,1771782107839,597.000,4,4,39330458,884744,579.6,4,0.400,0.421,0.493,0.522,0.540,0.029,0,2.00,16.46,0
2026-02-22T18:41:48.839544203+01:00,1771782108839,598.000,4,4,39402378,886224,580.6,4,0.444,0.475,0.576,0.608,0.610,0.031,0,2.00,16.46,0
2026-02-22T18:41:49.839541522+01:00,1771782109839,599.000,4,4,39474298,887704,581.6,4,0.464,0.483,0.582,0.606,0.618,0.021,0,2.00,16.46,0
2026-02-22T18:41:50.839542104+01:00,1771782110839,600.000,4,4,39546218,889184,582.6,4,0.463,0.502,0.585,0.603,0.614,0.024,0,2.00,16.46,0
2026-02-22T18:41:51.839541601+01:00,1771782111839,601.000,4,4,39618138,890664,583.6,4,0.470,0.514,0.589,0.615,0.632,0.022,0,2.00,16.46,0
2026-02-22T18:41:52.83954149+01:00,1771782112839,602.000,4,4,39690058,892144,584.6,4,0.452,0.488,0.560,0.567,0.568,0.035,0,3.00,16.46,0
2026-02-22T18:41:53.839541378+01:00,1771782113839,603.000,4,4,39761978,893624,585.6,4,0.453,0.477,0.578,0.597,0.604,0.034,0,2.00,16.46,1
2026-02-22T18:41:54.839541471+01:00,1771782114839,604.000,4,4,39817488,895104,586.6,4,0.417,0.440,0.514,0.549,0.559,0.039,0,1.00,16.46,0
2026-02-22T18:41:55.839541707+01:00,1771782115839,605.000,0,0,0,0,0.0,4,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,0.00,0
2026-02-22T18:41:56.839540792+01:00,1771782116839,606.000,4,4,39888736,901172,589.2,4,329.789,227.020,960.277,979.032,979.684,122.117,0,1.00,16.46,0
2026-02-22T18:41:58.83954096+01:00,1771782118839,608.000,4,4,39893328,901172,589.3,4,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,16.46,0
2026-02-22T18:41:59.839542646+01:00,1771782119839,609.000,4,4,39953464,902504,590.1,4,0.541,0.563,0.652,0.663,0.664,0.053,0,1.26,16.46,0
2026-02-22T18:42:00.839543854+01:00,1771782120839,610.000,4,4,40025384,903984,591.1,4,0.560,0.578,0.658,0.660,0.661,0.042,0,1.00,16.46,0
2026-02-22T18:42:01.839541562+01:00,1771782121839,611.000,4,4,40097304,905464,592.1,4,0.543,0.570,0.653,0.661,0.664,0.066,0,2.00,16.46,0
2026-02-22T18:42:02.839541546+01:00,1771782122839,612.000,4,4,40169224,906944,593.1,4,0.554,0.577,0.661,0.668,0.669,0.046,0,4.00,16.46,0
2026-02-22T18:42:03.839542009+01:00,1771782123839,613.000,4,4,40241144,908424,594.1,4,0.549,0.571,0.646,0.662,0.667,0.053,0,3.00,16.46,0
2026-02-22T18:42:04.839543639+01:00,1771782124839,614.000,4,4,40313064,909904,595.1,4,0.545,0.554,0.626,0.637,0.639,0.045,0,2.00,16.46,0
2026-02-22T18:42:05.839541612+01:00,1771782125839,615.000,4,4,40384984,911384,596.1,4,0.543,0.553,0.657,0.709,0.727,0.051,0,1.00,16.46,0
2026-02-22T18:42:06.839541904+01:00,1771782126839,616.000,4,4,40456904,912864,597.1,4,0.562,0.596,0.667,0.669,0.669,0.053,0,4.00,16.46,0
2026-02-22T18:42:07.83954164+01:00,1771782127839,617.000,4,4,40528824,914344,598.1,4,0.545,0.583,0.651,0.666,0.667,0.069,0,3.00,16.46,0
2026-02-22T18:42:08.839544115+01:00,1771782128839,618.000,4,4,40600744,915824,599.1,4,0.551,0.593,0.653,0.673,0.685,0.052,0,3.00,16.46,0
2026-02-22T18:42:09.839549896+01:00,1771782129839,619.000,4,4,40672664,917304,600.1,4,0.568,0.583,0.667,0.868,0.987,0.072,0,3.00,16.46,0
2026-02-22T18:42:10.839542701+01:00,1771782130839,620.000,4,4,40744584,918784,601.1,4,0.541,0.565,0.647,0.676,0.689,0.034,0,3.00,16.46,0
2026-02-22T18:42:11.839544023+01:00,1771782131839,621.000,4,4,40816504,920264,602.1,4,0.552,0.589,0.638,0.641,0.641,0.050,0,3.00,16.46,0
2026-02-22T18:42:12.839542022+01:00,1771782132839,622.000,4,4,40888424,921744,603.1,4,0.568,0.592,0.660,0.661,0.662,0.047,0,3.00,16.46,0
2026-02-22T18:42:13.839541865+01:00,1771782133839,623.000,4,4,40960344,923224,604.1,4,0.554,0.594,0.651,0.670,0.681,0.045,0,2.00,16.46,0
2026-02-22T18:42:14.839543295+01:00,1771782134839,624.000,4,4,41032264,924704,605.1,4,0.555,0.587,0.662,0.670,0.673,0.038,0,2.00,16.46,0
2026-02-22T18:42:15.83954406+01:00,1771782135839,625.000,4,4,41104184,926184,606.1,4,0.558,0.612,0.660,0.668,0.670,0.043,0,2.00,16.46,0
2026-02-22T18:42:16.839542778+01:00,1771782136839,626.000,4,4,41176104,927664,607.1,4,0.551,0.578,0.670,0.684,0.687,0.049,0,2.00,16.46,0
2026-02-22T18:42:17.839543317+01:00,1771782137839,627.000,4,4,41248024,929144,608.1,4,0.552,0.534,0.655,0.665,0.665,0.044,0,3.00,16.46,0
2026-02-22T18:42:18.839543407+01:00,1771782138839,628.000,4,4,41319944,930624,609.1,4,0.561,0.600,0.662,0.663,0.664,0.051,0,3.00,16.46,0
2026-02-22T18:42:19.839541482+01:00,1771782139839,629.000,4,4,41391864,932104,610.1,4,0.551,0.570,0.654,0.663,0.663,0.039,0,2.00,16.46,0
2026-02-22T18:42:20.83954188+01:00,1771782140839,630.000,4,4,41463784,933584,611.1,4,0.540,0.554,0.635,0.674,0.692,0.054,0,4.00,16.46,0
2026-02-22T18:42:21.839541953+01:00,1771782141839,631.000,4,4,41535704,935064,612.1,4,0.547,0.557,0.649,0.661,0.661,0.063,0,3.00,16.46,0
2026-02-22T18:42:22.83954426+01:00,1771782142839,632.000,4,4,41607624,936544,613.1,4,0.548,0.564,0.643,0.656,0.657,0.042,0,2.00,16.46,0
2026-02-22T18:42:23.839543986+01:00,1771782143839,633.000,4,4,41679544,938024,614.1,4,0.558,0.590,0.642,0.660,0.660,0.044,0,3.00,16.46,0
2026-02-22T18:42:24.839551797+01:00,1771782144839,634.000,4,4,41751464,939504,615.1,4,0.541,0.573,0.654,0.669,0.674,0.040,0,2.00,16.46,0
2026-02-22T18:42:25.839541545+01:00,1771782145839,635.000,4,4,41823384,940984,616.1,4,0.531,0.525,0.646,0.661,0.666,0.078,0,2.00,16.46,0
2026-02-22T18:42:26.839543397+01:00,1771782146839,636.000,4,4,41895304,942464,617.1,4,0.543,0.568,0.648,0.653,0.655,0.056,0,3.00,16.46,0
2026-02-22T18:42:27.839544038+01:00,1771782147839,637.000,4,4,41967224,943944,618.1,4,0.549,0.575,0.647,0.652,0.654,0.046,0,3.00,16.46,0
2026-02-22T18:42:28.839543728+01:00,1771782148839,638.000,4,4,42039144,945424,619.1,4,0.535,0.574,0.631,0.639,0.643,0.067,0,2.00,16.46,1
2026-02-22T18:42:29.839543613+01:00,1771782149839,639.000,4,4,42111064,946904,620.1,4,0.517,0.558,0.636,0.666,0.682,0.068,0,3.00,16.46,0
2026-02-22T18:42:30.83954141+01:00,1771782150839,640.000,0,0,0,0,0.0,4,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,0.00,0
2026-02-22T18:42:31.839540921+01:00,1771782151839,641.000,4,4,42192576,952972,622.9,4,433.575,429.319,956.165,970.456,971.224,163.235,0,3.00,16.46,0
2026-02-22T18:42:33.839540748+01:00,1771782153839,643.000,4,4,42197168,952972,622.9,4,0.414,0.440,0.441,0.442,0.442,0.058,0,0.00,16.46,0
2026-02-22T18:42:34.839541477+01:00,1771782154839,644.000,4,4,42257304,954304,623.8,4,0.369,0.371,0.416,0.476,0.502,0.034,0,2.55,16.46,0
2026-02-22T18:42:35.839541489+01:00,1771782155839,645.000,4,4,42329224,955784,624.8,4,0.372,0.367,0.441,0.576,0.644,0.050,0,2.00,16.46,0
2026-02-22T18:42:36.83954203+01:00,1771782156839,646.000,4,4,42401144,957264,625.8,4,0.385,0.391,0.449,0.462,0.469,0.029,0,1.00,16.46,0
2026-02-22T18:42:37.839541518+01:00,1771782157839,647.000,4,4,42473064,958744,626.8,4,0.372,0.361,0.442,0.557,0.621,0.038,0,1.00,16.46,0
2026-02-22T18:42:38.839544679+01:00,1771782158839,648.000,4,4,42544984,960224,627.8,4,0.367,0.372,0.422,0.442,0.446,0.035,0,3.00,16.46,0
2026-02-22T18:42:39.839552354+01:00,1771782159839,649.000,4,4,42616904,961704,628.8,4,0.353,0.368,0.424,0.437,0.439,0.026,0,2.00,16.46,0
2026-02-22T18:42:40.839541512+01:00,1771782160839,650.000,4,4,42688824,963184,629.8,4,0.333,0.329,0.405,0.416,0.420,0.026,0,2.00,16.46,0
2026-02-22T18:42:41.839541521+01:00,1771782161839,651.000,4,4,42760744,964664,630.8,4,0.357,0.360,0.431,0.437,0.440,0.024,0,1.00,16.46,0
2026-02-22T18:42:42.839542486+01:00,1771782162839,652.000,4,4,42832664,966144,631.8,4,0.338,0.347,0.407,0.433,0.441,0.037,0,2.00,16.46,0
2026-02-22T18:42:43.839543762+01:00,1771782163839,653.000,4,4,42904584,967624,632.8,4,0.339,0.334,0.439,0.445,0.447,0.035,0,2.00,16.46,0
2026-02-22T18:42:44.83954206+01:00,1771782164839,654.000,4,4,42976504,969104,633.8,4,0.349,0.353,0.433,0.479,0.483,0.035,0,2.00,16.46,0
2026-02-22T18:42:45.839541614+01:00,1771782165839,655.000,4,4,43048424,970584,634.8,4,0.355,0.355,0.428,0.440,0.447,0.026,0,2.00,16.46,0
2026-02-22T18:42:46.839541478+01:00,1771782166839,656.000,4,4,43120344,972064,635.8,4,0.348,0.357,0.430,0.448,0.449,0.030,0,1.00,16.46,0
2026-02-22T18:42:47.839541726+01:00,1771782167839,657.000,4,4,43192264,973544,636.8,4,0.373,0.376,0.434,0.437,0.438,0.027,0,2.00,16.46,0
2026-02-22T18:42:48.839541577+01:00,1771782168839,658.000,4,4,43264184,975024,637.8,4,0.348,0.351,0.435,0.453,0.459,0.032,0,2.00,16.46,0
2026-02-22T18:42:49.839550061+01:00,1771782169839,659.000,4,4,43336104,976504,638.8,4,0.367,0.374,0.427,0.505,0.547,0.033,0,1.00,16.46,0
2026-02-22T18:42:50.839543618+01:00,1771782170839,660.000,4,4,43408024,977984,639.8,4,0.379,0.376,0.438,0.470,0.486,0.030,0,2.00,16.46,0
2026-02-22T18:42:51.839541773+01:00,1771782171839,661.000,4,4,43479944,979464,640.8,4,0.359,0.373,0.438,0.447,0.448,0.023,0,2.00,16.46,0
2026-02-22T18:42:52.839541697+01:00,1771782172839,662.000,4,4,43551864,980944,641.8,4,0.373,0.378,0.438,0.447,0.452,0.019,0,2.00,16.46,0
2026-02-22T18:42:53.83954389+01:00,1771782173839,663.000,4,4,43623784,982424,642.8,4,0.377,0.386,0.422,0.426,0.426,0.020,0,2.00,16.46,0
2026-02-22T18:42:54.839541659+01:00,1771782174839,664.000,4,4,43695704,983904,643.8,4,0.375,0.379,0.435,0.447,0.450,0.021,0,1.00,16.46,0
